Device EUI/Group,Gateway ID,Frequency,Datarate,RSSI/SNR,Size,Fcnt,Type,Time,Details
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -52/14.0,37,824,UpUnc,2026-07-15T04:36:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2389536055
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 824
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -52
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9HAII5g8ACXMXJwp9AQALfQ4ADH0PAA==
Payload(hex): 0367140104687e05000106cb00077d1c0208e60f00097317270a7d01000b7d0e000c7d0f00
JSON: {""co2"":540,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":15,""pm2_5"":14,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: be6597b5"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.5,37,823,UpUnc,2026-07-15T04:35:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2329527831
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 823
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.5
RSSI: -51
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9HQII5g8ACXMXJwp9AQALfQ4ADH0PAA==
Payload(hex): 0367140104687e05000106cb00077d1d0208e60f00097317270a7d01000b7d0e000c7d0f00
JSON: {""co2"":541,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":15,""pm2_5"":14,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: a8a58e92"
24E124710E317752,24E124FFFEFAB29D,473300000,SF7BW125, -52/14.0,37,822,UpUnc,2026-07-15T04:34:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2269532868
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 822
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -52
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9HAII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367130104687e05000106cb00077d1c0208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":540,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.5,""tvoc"":15}
MIC: cbfd5ffe"
24E124710E317752,24E124FFFEFAB29D,472100000,SF7BW125, -54/13.8,37,821,UpUnc,2026-07-15T04:33:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2209529690
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 821
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -54
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9HAII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d1c0208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":540,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 8a501475"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/13.8,37,820,UpUnc,2026-07-15T04:32:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2149534722
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 820
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9GwII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367130104687e05000106cb00077d1b0208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":539,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.5,""tvoc"":15}
MIC: 5543cae3"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -52/8.2,37,819,UpUnc,2026-07-15T04:31:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2089532649
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 819
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.2
RSSI: -52
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GgII5g8ACXMXJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d1a0208e60f00097317270a7d01000b7d0d000c7d0d00
JSON: {""co2"":538,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 9b26156f"
24E124710E317752,24E124FFFEFAB29D,473300000,SF7BW125, -52/13.8,37,818,UpUnc,2026-07-15T04:30:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 2029527553
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 818
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -52
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9GQII5g8ACXMXJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367130104687e05000106cb00077d190208e60f00097317270a7d01000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.5,""tvoc"":15}
MIC: b02663d1"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/11.5,37,817,UpUnc,2026-07-15T04:29:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1969535520
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 817
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.5
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GQII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d190208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 2b1c995e"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/13.8,37,816,UpUnc,2026-07-15T04:28:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1909531311
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 816
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GwII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d1b0208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":539,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: d83ac08d"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -52/8.8,37,815,UpUnc,2026-07-15T04:27:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1849527265
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 815
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.8
RSSI: -52
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GgII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d1a0208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":538,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 8a1e0298"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.2,37,814,UpUnc,2026-07-15T04:26:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1789535344
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 814
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -55
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9GQII5g8ACXMXJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367130104687e05000106cb00077d190208e60f00097317270a7d01000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.5,""tvoc"":15}
MIC: 34fa091f"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/11.2,37,813,UpUnc,2026-07-15T04:25:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1729532133
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 813
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.2
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GQII5g8ACXMWJwp9AQALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d190208e60f00097316270a7d01000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.6,""temperature"":27.6,""tvoc"":15}
MIC: 51d617cb"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -52/14.0,37,812,UpUnc,2026-07-15T04:24:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1669535120
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 812
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -52
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GQII5g8ACXMWJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d190208e60f00097316270a7d02000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.6,""temperature"":27.6,""tvoc"":15}
MIC: a58f52dc"
24E124710E317752,24E124FFFEFAB29D,502900000,SF7BW125, -/-,0,28,DnUnc,2026-07-15T04:24:05+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: false
Timestamp: 1651862123
Type: DnUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 28
Port: -
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: -
RSSI: -
Power: 20
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 332449ef"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.8,0,811,UpUnc,2026-07-15T04:24:05+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1650862123
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 811
Port: 0
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.8
RSSI: -51
Power: -
Payload(b64): 
Payload(hex): 
JSON: 
MIC: 6af69cd5"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/14.0,37,810,UpUnc,2026-07-15T04:23:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1609534981
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 810
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -51
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GQII5g8ACXMXJwp9AgALfQ0ADH0NAA==
Payload(hex): 0367140104687e05000106cb00077d190208e60f00097317270a7d02000b7d0d000c7d0d00
JSON: {""co2"":537,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":13,""pm2_5"":13,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 984429be"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.5,37,809,UpUnc,2026-07-15T04:22:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1549529918
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 809
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.5
RSSI: -55
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GgII5g8ACXMXJwp9AgALfQ8ADH0PAA==
Payload(hex): 0367140104687e05000106cb00077d1a0208e60f00097317270a7d02000b7d0f000c7d0f00
JSON: {""co2"":538,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":15,""pm2_5"":15,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 28b59045"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/13.5,37,808,UpUnc,2026-07-15T04:21:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1489535818
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 808
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.5
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9HQII5g8ACXMXJwp9AQALfQ8ADH0PAA==
Payload(hex): 0367140104687e05000106cb00077d1d0208e60f00097317270a7d01000b7d0f000c7d0f00
JSON: {""co2"":541,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":15,""pm2_5"":15,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 01b17ccd"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.5,37,807,UpUnc,2026-07-15T04:20:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1429531882
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 807
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.5
RSSI: -51
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GwII5g8ACXMXJwp9AQALfQ8ADH0PAA==
Payload(hex): 0367140104687e05000106cb00077d1b0208e60f00097317270a7d01000b7d0f000c7d0f00
JSON: {""co2"":539,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":15,""pm2_5"":15,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: b7a067d4"
24E124710E317752,24E124FFFEFAB29D,473100000,SF7BW125, -51/13.8,37,806,UpUnc,2026-07-15T04:19:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1369535809
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 806
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -51
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9GwII5g8ACXMWJwp9AgALfRAADH0QAA==
Payload(hex): 0367140104687e05000106cb00077d1b0208e60f00097316270a7d02000b7d10000c7d1000
JSON: {""co2"":539,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.6,""temperature"":27.6,""tvoc"":15}
MIC: bd28d50f"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/14.0,37,805,UpUnc,2026-07-15T04:18:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1309529629
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 805
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.0
RSSI: -55
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9HAII5g8ACXMWJwp9AgALfRAADH0QAA==
Payload(hex): 0367130104687e05000106cb00077d1c0208e60f00097316270a7d02000b7d10000c7d1000
JSON: {""co2"":540,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.6,""temperature"":27.5,""tvoc"":15}
MIC: 9bbefe80"
24E124710E317752,24E124FFFEFAB29D,472500000,SF7BW125, -53/14.5,37,804,UpUnc,2026-07-15T04:17:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1249534663
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 804
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.5
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9HQII5g8ACXMWJwp9AgALfRAADH0QAA==
Payload(hex): 0367140104687e05000106cb00077d1d0208e60f00097316270a7d02000b7d10000c7d1000
JSON: {""co2"":541,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":16,""pm2_5"":16,""pressure"":1000.6,""temperature"":27.6,""tvoc"":15}
MIC: 3b982c7d"
24E124710E317752,24E124FFFEFAB29D,472900000,SF7BW125, -51/8.8,37,803,UpUnc,2026-07-15T04:16:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1189539486
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 803
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 8.8
RSSI: -51
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9HAII5g8ACXMWJwp9AQALfQ4ADH0OAA==
Payload(hex): 0367130104687e05000106cb00077d1c0208e60f00097316270a7d01000b7d0e000c7d0e00
JSON: {""co2"":540,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":14,""pm2_5"":14,""pressure"":1000.6,""temperature"":27.5,""tvoc"":15}
MIC: 9b4ed6eb"
24E124710E317752,24E124FFFEFAB29D,473300000,SF7BW125, -52/14.2,37,802,UpUnc,2026-07-15T04:15:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1129536710
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 802
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -52
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9IAII5g8ACXMWJwp9AQALfQ4ADH0OAA==
Payload(hex): 0367130104687e05000106cb00077d200208e60f00097316270a7d01000b7d0e000c7d0e00
JSON: {""co2"":544,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":14,""pm2_5"":14,""pressure"":1000.6,""temperature"":27.5,""tvoc"":15}
MIC: 5319d81f"
24E124710E317752,24E124FFFEFAB29D,471900000,SF7BW125, -55/13.8,37,801,UpUnc,2026-07-15T04:14:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1069533455
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 801
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -55
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9IAII5g8ACXMWJwp9AgALfQ4ADH0OAA==
Payload(hex): 0367140104687e05000106cb00077d200208e60f00097316270a7d02000b7d0e000c7d0e00
JSON: {""co2"":544,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":14,""pm2_5"":14,""pressure"":1000.6,""temperature"":27.6,""tvoc"":15}
MIC: a15cbcef"
24E124710E317752,24E124FFFEFAB29D,472300000,SF7BW125, -53/11.8,37,800,UpUnc,2026-07-15T04:13:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 1009533493
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 800
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 11.8
RSSI: -53
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9IQII5g8ACXMXJwp9AgALfQsADH0LAA==
Payload(hex): 0367140104687e05000106cb00077d210208e60f00097317270a7d02000b7d0b000c7d0b00
JSON: {""co2"":545,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":11,""pm2_5"":11,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 6913893d"
24E124710E317752,24E124FFFEFAB29D,472700000,SF7BW125, -53/14.2,37,799,UpUnc,2026-07-15T04:12:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 949535219
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 799
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 14.2
RSSI: -53
Power: -
Payload(b64): A2cTAQRofgUAAQbLAAd9IgII5g8ACXMXJwp9AgALfQsADH0LAA==
Payload(hex): 0367130104687e05000106cb00077d220208e60f00097317270a7d02000b7d0b000c7d0b00
JSON: {""co2"":546,""hcho"":0.02,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":11,""pm2_5"":11,""pressure"":1000.7,""temperature"":27.5,""tvoc"":15}
MIC: 3e0fe6dd"
24E124710E317752,24E124FFFEFAB29D,473300000,SF7BW125, -52/13.8,37,798,UpUnc,2026-07-15T04:11:23+08:00,"Dev Addr/Multicast Addr: 06f5800d
GwEUI: 24E124FFFEFAB29D
AppEUI: 24E124C0002A0001
Device EUI/Group Name: 24E124710E317752
Class Type: Class C
Immediately: -
Timestamp: 889535130
Type: UpUnc
Adr: true
AdrAcKReq: false
Ack: false
Fcnt: 798
Port: 85
Modulation: LORA
Bandwidth: 125
SpreadFactor: 7
Bitrate: 0
CodeRate: 4/5
SNR: 13.8
RSSI: -52
Power: -
Payload(b64): A2cUAQRofgUAAQbLAAd9IgII5g8ACXMXJwp9AQALfQsADH0LAA==
Payload(hex): 0367140104687e05000106cb00077d220208e60f00097317270a7d01000b7d0b000c7d0b00
JSON: {""co2"":546,""hcho"":0.01,""humidity"":63,""light_level"":0,""pir"":1,""pm10"":11,""pm2_5"":11,""pressure"":1000.7,""temperature"":27.6,""tvoc"":15}
MIC: 8ea5a941"
